price,location
26800,houston
38495,houston
74073,houston
73420,houston
38360,houston
22942,houston
34958,houston
51995,houston
31742,houston
13000,houston
49500,houston
29995,houston
400,losangeles
1600,losangeles
1,losangeles
3500,losangeles
6788,losangeles
2000,losangeles
99800,losangeles
17688,losangeles
38755,losangeles
39995,losangeles
14500,losangeles
42900,losangeles
4500,losangeles
6900,losangeles
35995,losangeles
11000,losangeles
115000,losangeles
2800,losangeles
48000,houston
48651,houston
38360,houston
32652,houston
10000,houston
1200,houston
45999,houston
27943,houston
28900,houston
3800,houston
1,houston
58999,houston
43999,houston
37705,houston
38000,losangeles
800,losangeles
38000,losangeles
38000,losangeles
18000,losangeles
95000,losangeles
95000,losangeles
95000,losangeles
175,losangeles
38000,losangeles
18050,losangeles
920,losangeles
3088,losangeles
2291,losangeles
32217,houston
39984,houston
39214,houston
24500,houston
32432,houston
106989,houston
26662,houston
45981,houston
1,houston
7250,houston
2000,houston
28134,houston
44444,houston
15334,houston
13278,houston
6600,houston
9500,houston
15000,losangeles
4000,losangeles
5500,losangeles
5500,losangeles
35400,losangeles
175000,losangeles
7900,losangeles
45000,losangeles
45000,losangeles
100,losangeles
300,losangeles
35000,losangeles
38000,losangeles
10000,losangeles
28950,losangeles
1,houston
5950,houston
55000,houston
7500,houston
49995,houston
19995,houston
1,losangeles
13900,philadelphia
3000,philadelphia
4500,philadelphia
23200,philadelphia
43213,philadelphia
86140,philadelphia
417830,philadelphia
135936,philadelphia
34729,philadelphia
16259,philadelphia
16259,philadelphia
20900,philadelphia
199500,philadelphia
15995,philadelphia
79995,philadelphia
15500,philadelphia
169900,philadelphia
98793,philadelphia
73995,philadelphia
79532,philadelphia
69900,philadelphia
303900,philadelphia
97056,philadelphia
239634,philadelphia
28284,philadelphia
40522,philadelphia
87040,philadelphia
14500,philadelphia
11999,philadelphia
10,philadelphia
10,philadelphia
12500,philadelphia
12500,philadelphia
25,philadelphia
17900,philadelphia
17900,philadelphia
21800,philadelphia
8400,philadelphia
16800,philadelphia
4000,philadelphia
13500,philadelphia
2900,philadelphia
300,philadelphia
3000,philadelphia
2500,philadelphia
11500,philadelphia
62999,philadelphia
19900,philadelphia
7500,philadelphia
15000,philadelphia
11995,dallas
23988,dallas
199988,dallas
26977,dallas
74977,dallas
12977,dallas
2900,dallas
16999,dallas
59995,dallas
39750,dallas
160,dallas
15995,dallas
90,dallas
90,dallas
19000,dallas
96500,sanantonio
25450,dallas
9900,dallas
15999,dallas
900,dallas
900,dallas
900,dallas
10950,dallas
9999,dallas
49995,dallas
64995,dallas
129995,dallas
4500,dallas
32500,dallas
455,sanantonio
57995,sanantonio
54995,sanantonio
29125,sanantonio
56744,sanantonio
31525,sanantonio
16125,sanantonio
1500,sanantonio
6999,sanantonio
12675,sanantonio
13125,sanantonio
16000,sanantonio
9995,sanantonio
129500,dallas
77500,dallas
124900,dallas
16000,dallas
19500,dallas
7300,dallas
35995,dallas
24900,dallas
6900,dallas
34995,dallas
29900,dallas
7950,dallas
35750,sanantonio
26995,sanantonio
23995,sanantonio
39995,sanantonio
22995,sanantonio
7995,sanantonio
25995,sanantonio
56995,sanantonio
26125,sanantonio
46995,sanantonio
37595,sanantonio
33995,dallas
14000,dallas
10995,dallas
15995,dallas
16995,dallas
1850,dallas
19201,dallas
19995,dallas
39995,dallas
19995,sanantonio
16680,sanantonio
650,sanantonio
24995,sanantonio
25995,sanantonio
25995,sanantonio
18995,sanantonio
1,sanantonio
13995,sanantonio
26995,sanantonio
15995,sanantonio
14995,dallas
15995,dallas
14995,dallas
12995,dallas
18995,dallas
14995,dallas
15995,dallas
19500,dallas
44226,sanantonio
22695,sanantonio
23995,sanantonio
12995,sanantonio
14125,sanantonio
47995,sanantonio
26995,sanantonio
19995,sanantonio
25,sanantonio
4000,sanantonio
7450,sanantonio
2700,sanantonio
16500,sanantonio
4700,sanantonio
38900,sanantonio
13000,houston
3150,sanantonio
425,sanantonio
21900,sanantonio
54995,sanantonio
23125,sanantonio
3000,sanantonio
7000,sanantonio
67700,sanantonio
47500,sanantonio
16900,sanantonio
58700,sanantonio
19995,sanantonio
34995,sanantonio
15500,sanantonio
250,sanantonio
118988,sanantonio
18995,houston
14995,houston
24999,houston
62999,houston
22689,houston
1700,houston
1700,houston
10900,houston
1700,houston
7500,houston
150,houston
8900,houston
7000,houston
5000,houston
20349,houston
5000,houston
8000,houston
1940,sanantonio
1,sanantonio
75,sanantonio
7500,sanantonio
22988,sanantonio
15988,sanantonio
3000,sanantonio
17995,sanantonio
79995,sanantonio
13000,sanantonio
4500,sanantonio
59995,sanantonio
79995,sanantonio
70000,sanantonio
64995,sanantonio
15500,houston
13999,houston
58999,houston
8000,houston
45995,houston
18495,houston
16500,houston
179000,houston
1100,houston
5500,houston
1,houston
26000,houston
18995,houston
84500,houston
17995,houston
17995,houston
1,houston
89995,houston
12900,houston
114995,houston
119900,houston
94995,houston
14000,houston
19514,houston
19340,houston
92995,houston
79995,houston
94995,houston
22888,sfbay
1,sfbay
47990,sfbay
84995,sfbay
59995,sfbay
32995,sfbay
69990,sfbay
69990,sfbay
5995,sfbay
230,sfbay
25,sfbay
59995,sfbay
7250,sfbay
21995,sfbay
19076,sfbay
59500,sfbay
2590,sfbay
29995,sfbay
95189,sfbay
15500,sfbay
14900,sfbay
99985,sfbay
89995,sfbay
79999,sfbay
64995,sfbay
7800,sfbay
9500,sfbay
26000,sfbay
49950,sfbay
30000,sfbay
19995,sfbay
1500,sfbay
29888,sfbay
38888,sfbay
98632,sfbay
125439,sfbay
18388,sfbay
40995,sfbay
62888,sfbay
29995,sfbay
66388,sfbay
2490,sfbay
31688,sfbay
145909,sfbay
125439,sfbay
62888,sfbay
33634,sfbay
20342,sfbay
49888,sfbay
46888,sfbay
33243,sfbay
31965,sfbay
20995,sfbay
27995,sfbay
61316,sfbay
145909,sfbay
125439,sfbay
33995,sfbay
42198,sfbay
33243,sfbay
148588,sfbay
46888,sfbay
29888,sfbay
31965,sfbay
59999,sfbay
49888,sfbay
21995,sfbay
22794,sfbay
22888,sfbay
125439,sfbay
148588,sfbay
600,sfbay
14900,sfbay
2000,sfbay
100,sfbay
130,sfbay
120,sfbay
18000,sfbay
200,sfbay
17000,sfbay
4000,sfbay
8000,sfbay
2250,sfbay
30,sfbay
500,sfbay
1,sfbay
12000,sfbay
39995,dallas
34900,dallas
69995,dallas
8799,dallas
69900,dallas
46995,dallas
29995,dallas
29995,dallas
27995,dallas
18995,dallas
36995,dallas
24995,dallas
29995,dallas
12995,dallas
19995,dallas
18995,dallas
19995,dallas
58995,dallas
15995,dallas
25995,dallas
24995,dallas
26996,dallas
15995,dallas
26996,dallas
27995,dallas
200,dallas
14995,dallas
12995,dallas
18995,dallas
11900,dallas
14995,dallas
15995,dallas
4500,dallas
14995,dallas
4500,dallas
35995,dallas
4500,dallas
34995,dallas
20995,dallas
23359,dallas
4500,dallas
34900,dallas
62995,dallas
23000,dallas
25995,dallas
27595,dallas
54659,dallas
69995,dallas
69900,dallas
199995,sanantonio
104995,dallas
34995,dallas
46995,dallas
29995,dallas
24995,dallas
45,dallas
36995,dallas
18995,dallas
24995,dallas
29995,dallas
19995,dallas
14995,dallas
100,sanantonio
69995,sanantonio
26995,sanantonio
57995,sanantonio
25995,sanantonio
12975,sanantonio
54995,sanantonio
38995,sanantonio
2000,sanantonio
27691,sanantonio
19995,sanantonio
9500,sanantonio
31995,sanantonio
179995,sanantonio
26995,sanantonio
44226,sanantonio
18995,dallas
12995,dallas
14995,dallas
18995,dallas
11900,dallas
37500,dallas
14995,dallas
29999,dallas
15995,dallas
15995,dallas
24995,dallas
69900,dallas
19995,dallas
69995,dallas
12995,dallas
19995,dallas
8000,houston
14125,sanantonio
26125,sanantonio
18995,sanantonio
11995,sanantonio
31995,sanantonio
49995,sanantonio
26995,sanantonio
62995,sanantonio
34995,sanantonio
44995,sanantonio
47995,sanantonio
79995,sanantonio
79995,sanantonio
39995,sanantonio
32995,sanantonio
96995,sanantonio
32995,sanantonio
39995,dallas
19995,dallas
27995,dallas
39995,dallas
39995,dallas
46995,dallas
2200,houston
18539,houston
15400,houston
7700,houston
500,houston
60,houston
84900,houston
72900,houston
69000,houston
89900,houston
29995,houston
16100,houston
350,houston
150000,houston
4950,houston
4800,houston
74995,sanantonio
38995,sanantonio
3000,sanantonio
46995,sanantonio
12995,sanantonio
22695,sanantonio
28885,sanantonio
23125,sanantonio
24995,sanantonio
52995,sanantonio
23995,sanantonio
26125,sanantonio
8950,houston
18539,houston
11500,houston
9500,houston
12900,houston
5500,houston
7300,houston
6500,houston
350,houston
30,houston
12000,houston
18900,houston
145000,houston
1,houston
12000,houston
26900,houston
1234,houston
25995,sanantonio
37595,sanantonio
9995,sanantonio
89995,sanantonio
89995,sanantonio
99995,sanantonio
26800,sanantonio
59995,sanantonio
64995,sanantonio
84995,sanantonio
59995,sanantonio
89995,sanantonio
84995,sanantonio
42995,sanantonio
12500,sanantonio
21900,houston
12000,houston
24995,houston
7250,houston
150,houston
150000,houston
69764,houston
55273,houston
9995,houston
6750,houston
54070,houston
13500,houston
81353,houston
55716,houston
16995,sanantonio
159995,sanantonio
86995,sanantonio
109995,sanantonio
189995,sanantonio
159995,sanantonio
24000,sanantonio
10900,sanantonio
43988,sanantonio
30,sanantonio
58000,sanantonio
18995,sanantonio
8000,sanantonio
174995,sanantonio
79995,sanantonio
28998,sanantonio
100736,sanantonio
54638,houston
2000,houston
38281,houston
67552,houston
23791,houston
19596,houston
36981,houston
28334,houston
10,houston
51021,houston
24116,houston
20365,houston
10,houston
66865,houston
2075,houston
27515,houston
79990,houston
125,houston
28000,houston
18400,houston
2100,houston
15999,houston
13999,houston
77981,houston
97292,houston
38116,houston
26689,houston
13900,houston
11000,sfbay
8900,sfbay
15888,sfbay
110,sfbay
110,sfbay
95,sfbay
110,sfbay
100,sfbay
95,sfbay
95,sfbay
95,sfbay
5900,sfbay
5900,sfbay
5900,sfbay
100,sfbay
110,sfbay
120,sfbay
12888,sfbay
24888,sfbay
29888,sfbay
39000,sfbay
230,sfbay
7000,sfbay
135,sfbay
27888,sfbay
135,sfbay
250,sfbay
22995,sfbay
250,sfbay
8000,sfbay
22995,sfbay
9500,sfbay
90,sfbay
79995,sfbay
1,sfbay
1,sfbay
1,sfbay
33995,sfbay
37888,sfbay
35,sfbay
20,sfbay
149,sfbay
22000,sfbay
46888,sfbay
59800,sfbay
4000,sfbay
27888,sfbay
200,sfbay
25500,sfbay
100,sfbay
129900,sfbay
38888,sfbay
1500,sfbay
23000,sfbay
39500,sfbay
17995,sfbay
6500,sfbay
65999,sfbay
29888,sfbay
29888,sfbay
65999,sfbay
145909,sfbay
26888,sfbay
10800,sfbay
31888,sfbay
12888,sfbay
22995,sfbay
17995,sfbay
20999,sfbay
124907,sfbay
125439,sfbay
15888,sfbay
22888,sfbay
22995,sfbay
20999,sfbay
96542,sfbay
22794,sfbay
49888,sfbay
64888,sfbay
23888,sfbay
31965,sfbay
66388,sfbay
96542,sfbay
29888,sfbay
72429,sfbay
9999,sfbay
29995,sfbay
40995,sfbay
110388,sfbay
19995,dallas
18900,dallas
18995,dallas
29995,dallas
13500,dallas
21900,dallas
5800,dallas
9950,dallas
9999,dallas
52995,dallas
14769,dallas
17500,dallas
54995,dallas
155999,dallas
25977,dallas
15477,dallas
90,dallas
8700,sanantonio
1910,houston
47999,dallas
9895,dallas
29995,dallas
3195,dallas
27999,dallas
1,dallas
8995,dallas
56859,dallas
77458,dallas
64595,dallas
29959,dallas
23959,dallas
26857,dallas
17500,sanantonio
16995,sanantonio
16649,sanantonio
10000,sanantonio
19788,sanantonio
19810,sanantonio
4995,sanantonio
9999,sanantonio
9927,sanantonio
12188,sanantonio
22995,sanantonio
11988,sanantonio
18699,sanantonio
2000,houston
33223,houston
27815,houston
81353,houston
36981,houston
55273,houston
28963,houston
57995,houston
11500,houston
68050,houston
3000,houston
28963,houston
3000,houston
12500,houston
37500,houston
28999,houston
116430,houston
42500,houston
21499,phoenix
38958,dallas
29995,dallas
22146,dallas
23995,dallas
29854,dallas
14691,dallas
17859,dallas
28625,dallas
28625,dallas
4000,dallas
25986,dallas
8995,dallas
23988,dallas
26483,dallas
41959,dallas
17859,dallas
39859,dallas
41000,sanantonio
9900,sanantonio
18615,sanantonio
38000,sanantonio
17995,sanantonio
4995,sanantonio
9999,sanantonio
25450,sanantonio
12188,sanantonio
28376,sanantonio
9927,sanantonio
22995,sanantonio
22650,sanantonio
73523,sanantonio
19788,sanantonio
19810,sanantonio
41638,sanantonio
28963,houston
23995,houston
8995,houston
79995,houston
68050,houston
23900,houston
3000,houston
18400,houston
20365,houston
68050,houston
51021,houston
42995,houston
18400,houston
77329,houston
14495,houston
6200,houston
4900,houston
18995,phoenix
23999,phoenix
9950,phoenix
9992,phoenix
3195,phoenix
5,phoenix
6495,phoenix
300,phoenix
1,phoenix
4997,phoenix
5992,phoenix
8991,phoenix
42900,phoenix
12500,phoenix
29900,phoenix
16995,sanantonio
24569,sanantonio
16649,sanantonio
17500,sanantonio
18699,sanantonio
11988,sanantonio
76866,sanantonio
17995,sanantonio
29970,sanantonio
24650,sanantonio
54220,sanantonio
10500,sanantonio
750,sanantonio
79900,sanantonio
79900,sanantonio
30585,sanantonio
24116,houston
31321,houston
66865,houston
23791,houston
24831,houston
55716,houston
73441,houston
27515,houston
67552,houston
97292,houston
24995,houston
21700,houston
35995,houston
19400,houston
28995,houston
22500,houston
17900,houston
9250,houston
300,phoenix
300,phoenix
86994,phoenix
39900,phoenix
545,phoenix
26900,phoenix
20999,phoenix
36740,phoenix
31999,phoenix
269995,phoenix
33000,phoenix
22999,phoenix
17999,phoenix
47319,sanantonio
2500,sanantonio
17485,sanantonio
17831,sanantonio
24650,sanantonio
4800,sanantonio
17500,sanantonio
8250,sanantonio
17831,sanantonio
13000,sanantonio
29815,sanantonio
42988,sanantonio
38900,sanantonio
79995,sanantonio
38900,sanantonio
21925,sanantonio
35750,sanantonio
32700,houston
18900,houston
22800,houston
18995,houston
15900,houston
34900,houston
15900,houston
30450,houston
19900,houston
39500,houston
7995,houston
51021,houston
38281,houston
18400,houston
68050,houston
69900,phoenix
42900,phoenix
31996,phoenix
10000,phoenix
44900,phoenix
62900,phoenix
10000,phoenix
12500,phoenix
2400,phoenix
4700,phoenix
2000,phoenix
6000,phoenix
11000,phoenix
22900,phoenix
85549,houston
57995,houston
24995,houston
39900,houston
74000,houston
15995,houston
19995,houston
5395,houston
18995,houston
21995,houston
20900,houston
25995,houston
48900,houston
19995,houston
7495,houston
17900,houston
21900,houston
4550,phoenix
3000,phoenix
69900,phoenix
26900,phoenix
79900,phoenix
37995,phoenix
32900,phoenix
4995,phoenix
950,phoenix
25375,phoenix
29995,phoenix
26000,phoenix
69995,phoenix
12900,phoenix
9995,houston
13995,houston
23995,houston
39950,houston
39995,houston
61100,houston
37800,houston
27700,houston
32600,houston
53300,houston
24400,houston
55600,houston
89995,phoenix
545,phoenix
300,phoenix
18999,phoenix
55900,phoenix
17999,phoenix
18499,phoenix
63900,phoenix
16999,phoenix
17999,phoenix
949,phoenix
16900,phoenix
26900,phoenix
33000,phoenix
30900,phoenix
79900,phoenix
72700,phoenix
44900,phoenix
64650,phoenix
1,phoenix
29500,phoenix
13990,phoenix
16900,phoenix
29500,phoenix
1900,phoenix
1,phoenix
1,phoenix
1,phoenix
1,phoenix
1,phoenix
1,phoenix
100,phoenix
16900,phoenix
27465,phoenix
19970,phoenix
19888,phoenix
12888,phoenix
80,phoenix
32000,phoenix
75900,phoenix
23290,dallas
7459,dallas
24459,dallas
56788,dallas
27957,dallas
25878,dallas
69959,dallas
74856,dallas
4000,dallas
42858,dallas
25459,dallas
39000,dallas
26857,dallas
23959,dallas
15995,dallas
22879,dallas
6995,dallas
20936,dallas
18959,dallas
18589,dallas
25959,dallas
24995,dallas
239995,dallas
52995,dallas
14994,dallas
30000,dallas
36484,dallas
1,dallas
179995,dallas
89995,dallas
5995,dallas
29995,dallas
29995,dallas
39995,dallas
16495,dallas
39995,dallas
18995,dallas
49995,dallas
16495,dallas
24995,dallas
74995,dallas
56495,dallas
29995,dallas
1,dallas
34995,dallas
24995,dallas
49995,dallas
77500,dallas
49858,dallas
77954,dallas
24684,dallas
19887,dallas
28784,dallas
24355,sanantonio
54995,sanantonio
48990,sanantonio
45871,sanantonio
35626,sanantonio
11000,sanantonio
26237,sanantonio
24999,sanantonio
24588,sanantonio
24999,sanantonio
26237,sanantonio
17898,sanantonio
4995,sanantonio
8000,sanantonio
26168,sanantonio
12995,sanantonio
2800,sanantonio
120,houston
17485,sanantonio
22650,sanantonio
17831,sanantonio
19500,sanantonio
79890,sanantonio
17890,sanantonio
35500,sanantonio
97890,sanantonio
114895,sanantonio
119890,sanantonio
48288,sanantonio
1500,sanantonio
62604,sanantonio
24932,sanantonio
81972,sanantonio
43512,sanantonio
55700,houston
12995,houston
17995,houston
127751,houston
59995,houston
15995,houston
68589,houston
5395,houston
21900,houston
7995,houston
18900,houston
24995,houston
6195,houston
9995,houston
23995,houston
27995,houston
14900,houston
2000,sanantonio
9250,sanantonio
19950,sanantonio
1800,sanantonio
600,sanantonio
8900,sanantonio
16650,sanantonio
31895,sanantonio
5000,sanantonio
5000,sanantonio
27882,sanantonio
18995,sanantonio
12995,sanantonio
21505,sanantonio
14125,sanantonio
24900,houston
21995,houston
23900,houston
160,houston
10900,houston
31900,houston
5395,houston
21995,houston
24900,houston
7495,houston
21900,houston
10995,houston
19900,houston
12900,houston
14900,houston
14995,houston
23125,sanantonio
9995,sanantonio
34500,sanantonio
24995,sanantonio
54995,sanantonio
21995,sanantonio
22499,sanantonio
34995,sanantonio
16637,sanantonio
18997,sanantonio
17500,sanantonio
59999,sanantonio
22499,sanantonio
9995,sanantonio
22695,sanantonio
16999,sanantonio
12995,sanantonio
14900,houston
23995,houston
24900,houston
13900,houston
54800,houston
41995,houston
55300,houston
21900,houston
61300,houston
61100,houston
39995,houston
27000,houston
16100,houston
153055,houston
16900,houston
15995,houston
12999,sanantonio
12999,sanantonio
7999,sanantonio
13999,sanantonio
12666,sanantonio
21999,sanantonio
19810,sanantonio
6999,sanantonio
24444,sanantonio
17900,houston
19500,houston
18900,houston
7995,houston
23900,houston
18900,houston
5395,houston
27995,houston
23900,houston
24995,houston
16995,houston
22900,houston
7250,houston
34100,houston
19200,houston
19200,houston
126699,houston
34000,houston
123000,houston
56700,houston
24300,houston
24900,houston
34900,houston
39950,houston
30450,houston
23995,houston
21900,houston
20900,houston
14995,houston
18900,houston
24995,houston
13995,houston
27900,houston
14900,houston
12900,houston
32995,houston
20900,houston
23995,houston
21995,houston
21800,houston
30300,houston
24900,houston
151200,houston
24900,houston
23900,houston
23900,houston
6995,houston
27995,sfbay
65999,sfbay
125439,sfbay
30000,sfbay
3000,sfbay
17500,sfbay
2900,sfbay
20999,sfbay
65000,sfbay
5300,sfbay
12500,sfbay
19800,sfbay
89900,sfbay
68700,sfbay
350,sfbay
350,sfbay
350,sfbay
350,sfbay
350,sfbay
18995,sfbay
3999,sfbay
18995,sfbay
89900,sfbay
11000,sfbay
13000,sfbay
8,sfbay
8,sfbay
6500,sfbay
21995,sfbay
11000,sfbay
19900,sfbay
59000,sfbay
39900,sfbay
84900,sfbay
149900,sfbay
19900,sfbay
69900,sfbay
99900,sfbay
39900,sfbay
59900,sfbay
39900,sfbay
19900,sfbay
64900,sfbay
19900,sfbay
89900,sfbay
75900,sfbay
54900,sfbay
44900,sfbay
69900,sfbay
49900,sfbay
59900,sfbay
21900,sfbay
69900,sfbay
29900,sfbay
129900,sfbay
39900,sfbay
8200,sfbay
49500,sfbay
300,sfbay
40000,sfbay
16588,sfbay
16588,sfbay
9900,sfbay
16588,sfbay
13900,sfbay
16588,sfbay
16588,sfbay
7990,sfbay
13900,sfbay
19900,sfbay
24900,sfbay
29900,sfbay
18900,sfbay
30900,sfbay
15900,sfbay
9999,sfbay
33000,sfbay
33000,sfbay
9995,phoenix
64995,phoenix
38995,phoenix
54950,phoenix
1,phoenix
47900,phoenix
26400,phoenix
25495,phoenix
23999,phoenix
12999,phoenix
87950,phoenix
57950,phoenix
37750,phoenix
36250,phoenix
34500,phoenix
22900,phoenix
79995,phoenix
33950,phoenix
35500,phoenix
29995,phoenix
89500,phoenix
10500,phoenix
25262,phoenix
39900,phoenix
20900,phoenix
44995,phoenix
74995,phoenix
13995,phoenix
289998,phoenix
109998,phoenix
35995,phoenix
135187,phoenix
135187,phoenix
74998,phoenix
14950,phoenix
9900,phoenix
39900,phoenix
10500,phoenix
36900,phoenix
21400,phoenix
36500,phoenix
20000,phoenix
22995,phoenix
199,phoenix
7900,phoenix
18900,phoenix
52900,phoenix
42995,phoenix
53900,phoenix
21900,phoenix
19000,phoenix
43900,phoenix
20500,phoenix
20888,phoenix
25900,phoenix
64900,phoenix
5000,phoenix
49900,phoenix
5500,phoenix
136000,phoenix
23900,phoenix
55900,phoenix
500,phoenix
16900,phoenix
49900,phoenix
24,phoenix
70900,phoenix
23900,phoenix
14500,phoenix
39888,phoenix
69475,phoenix
20888,phoenix
43900,phoenix
20888,phoenix
13900,phoenix
24446,phoenix
46900,phoenix
89900,phoenix
74995,phoenix
11750,phoenix
9900,phoenix
17495,phoenix
20999,phoenix
24500,phoenix
84500,phoenix
21995,phoenix
129995,phoenix
34500,phoenix
92352,phoenix
2900,phoenix
34995,phoenix
14895,phoenix
139850,phoenix
29995,phoenix
1,phoenix
19900,phoenix
28900,phoenix
12934,dallas
48995,dallas
2289,dallas
26514,dallas
21599,dallas
19450,dallas
18950,dallas
5995,dallas
4995,dallas
6995,dallas
395,dallas
19800,dallas
6900,dallas
9450,dallas
18500,dallas
9500,dallas
9000,dallas
24500,dallas
29900,dallas
5500,dallas
7995,dallas
100,dallas
12000,dallas
12500,dallas
5995,dallas
3950,dallas
400,dallas
675,dallas
5000,dallas
11000,dallas
8750,dallas
39900,dallas
29995,dallas
3900,dallas
450,dallas
1200,dallas
33995,dallas
300,dallas
20800,dallas
14995,dallas
12995,dallas
10995,dallas
15995,dallas
21000,dallas
15995,dallas
18995,dallas
14995,dallas
15995,dallas
11900,dallas
14995,dallas
14995,dallas
12995,dallas
19995,dallas
35995,dallas
19995,dallas
15995,dallas
10995,dallas
15995,dallas
1900,dallas
15995,dallas
52663,sanantonio
38995,sanantonio
37032,sanantonio
48778,sanantonio
9995,sanantonio
22995,sanantonio
22499,sanantonio
55555,sanantonio
45999,sanantonio
39999,sanantonio
17999,sanantonio
39999,sanantonio
25611,sanantonio
22222,sanantonio
39999,sanantonio
39999,sanantonio
79999,sanantonio
49999,sanantonio
23995,sanantonio
21999,sanantonio
33995,sanantonio
18995,sanantonio
14995,sanantonio
56744,sanantonio
18997,sanantonio
21461,sanantonio
19995,sanantonio
9999,sanantonio
14125,sanantonio
22499,sanantonio
9995,sanantonio
12995,sanantonio
19995,sanantonio
5995,sanantonio
33842,sanantonio
18997,sanantonio
21999,sanantonio
21999,sanantonio
2500,sanantonio
1,sanantonio
17400,sanantonio
14500,sanantonio
14000,sanantonio
600,sanantonio
12000,sanantonio
300,sanantonio
75,sanantonio
24900,sanantonio
7900,sanantonio
19976,sanantonio
27531,sanantonio
24000,sanantonio
27474,sanantonio
21650,sanantonio
20387,sanantonio
28740,sanantonio
14878,sanantonio
14878,sanantonio
400,sanantonio
23500,sanantonio
27655,sanantonio
26735,sanantonio
24995,sanantonio
29995,sanantonio
16995,sanantonio
87348,sanantonio
13164,sanantonio
25987,sanantonio
26997,sanantonio
46892,sanantonio
79927,sanantonio
24900,houston
26995,houston
28995,houston
18995,houston
26900,houston
24900,houston
16995,houston
21995,houston
25995,houston
18995,houston
17900,houston
34995,houston
24900,houston
16995,houston
18900,houston
24900,houston
23995,houston
18900,houston
109990,houston
79990,houston
27995,houston
8995,houston
18900,houston
23900,houston
17900,houston
21995,houston
16988,houston
199995,houston
15999,houston
23999,houston
22995,houston
15900,houston
17995,houston
24995,houston
23995,houston
27900,houston
13900,houston
21995,houston
20900,houston
18900,houston
15900,houston
24900,houston
18900,houston
17995,houston
17995,houston
15900,houston
19900,houston
18900,houston
21900,houston
17900,houston
18900,houston
87000,houston
13000,houston
189990,houston
10500,houston
69990,houston
15999,houston
13999,houston
84990,houston
84990,houston
19224,houston
19974,houston
86990,houston
89990,houston
1300,houston
9250,houston
13999,houston
89995,houston
99995,houston
96995,houston
32995,houston
39995,houston
14000,houston
14000,houston
6000,houston
11995,houston
31995,houston
44995,houston
49995,houston
62995,houston
14,houston
1920,houston
20000,houston
179995,houston
42995,houston
59995,houston
17897,sanantonio
100,sanantonio
175,sanantonio
84900,sanantonio
125,sanantonio
100,sanantonio
250,sanantonio
32995,sanantonio
15500,sanantonio
24900,sanantonio
26735,sanantonio
99500,sanantonio
25995,sanantonio
22898,sanantonio
25970,sanantonio
27553,sanantonio
19973,sanantonio
24983,sanantonio
14878,sanantonio
17988,sanantonio
46892,sanantonio
129000,sanantonio
3500,sanantonio
24995,sanantonio
45961,sanantonio
45961,sanantonio
64946,sanantonio
19978,sanantonio
27531,sanantonio
21954,sanantonio
14878,sanantonio
89824,sanantonio
25987,sanantonio
25643,sanantonio
25893,sanantonio
25893,sanantonio
64946,sanantonio
36653,sanantonio
23896,sanantonio
26838,sanantonio
22898,sanantonio
25893,sanantonio
10648,sanantonio
47997,sanantonio
14900,sanantonio
26969,sanantonio
14500,sanantonio
8997,sanantonio
47997,sanantonio
48988,sanantonio
48988,sanantonio
26995,sanantonio
87348,sanantonio
14979,sanantonio
8614,sanantonio
14878,sanantonio
28995,sanantonio
49961,sanantonio
7500,sanantonio
27847,sanantonio
14995,sanantonio
14878,sanantonio
209995,sanantonio
21000,sanantonio
38097,sanantonio
16900,sanantonio
74995,sanantonio
450,sanantonio
72864,sanantonio
450,sanantonio
20000,sanantonio
5900,sanantonio
74995,sanantonio
24595,sanantonio
25459,sanantonio
19988,sanantonio
12988,sanantonio
35988,sanantonio
21988,sanantonio
1,sanantonio
8999,sfbay
6700,sanantonio
6000,sanantonio
35,sanantonio
15700,sanantonio
17500,sanantonio
17000,sanantonio
8900,sfbay
8500,sfbay
10000,sfbay
12999,sfbay
12000,sfbay
165,sfbay
175,sfbay
145,sfbay
8999,sfbay
10999,sfbay
400,sfbay
5000,sfbay
4500,sfbay
70500,sfbay
35000,sfbay
1699,sfbay
15000,sfbay
5500,sfbay
5000,sfbay
54950,sfbay
60000,sfbay
54950,sfbay
3500,sfbay
16900,sfbay
3500,sfbay
25900,sfbay
31999,sfbay
699,sfbay
7500,sfbay
17999,sfbay
59995,houston
29888,sfbay
7500,sfbay
32849,sfbay
64900,sfbay
109900,sfbay
79900,sfbay
87900,sfbay
54900,sfbay
22900,sfbay
34900,sfbay
35900,sfbay
22900,sfbay
54900,sfbay
74900,sfbay
23900,sfbay
24900,sfbay
21900,sfbay
89995,houston
4000,houston
9000,houston
79995,houston
74995,houston
79995,houston
47995,houston
32995,houston
64995,houston
159995,houston
159995,houston
79995,houston
34990,houston
64990,houston
25000,houston
16700,houston
31200,houston
27000,sfbay
15000,sfbay
9200,sfbay
36878,sfbay
14900,sfbay
16900,sfbay
29995,houston
44300,houston
23400,houston
49995,houston
500,houston
26800,houston
12500,houston
9700,houston
19600,houston
9200,houston
150,houston
26999,houston
12900,houston
17000,houston
46500,houston
17800,houston
1,houston
15900,houston
16995,houston
47000,houston
47000,houston
4900,houston
9995,houston
17500,houston
10000,houston
17000,houston
4000,houston
42500,houston
28900,phoenix
8700,houston
35000,houston
2400,houston
96500,houston
1,houston
32000,houston
32000,houston
32000,houston
32000,houston
16800,houston
23500,houston
17900,houston
500,houston
5034,houston
119,phoenix
19995,phoenix
19995,phoenix
